3,-673,0.313,-0.01077 ,-0.768,-37.5,
4,-686,0.31325,-0.01098 ,-0.832,-39.8,
5,-705,0.3135,-0.01128 ,-1.216,-50.6,
6,-733,0.31375,-0.01173 ,-1.792,-60.8,
1,-762,0.314,-0.01219 ,-1.856,-61.7,-1.258666667
2,-777,0.31425,-0.01243 ,-0.96,-43.8,
3,-767,0.3145,-0.01227 ,0.64,32.6,
4,-793,0.31475,-0.01269 ,-1.664,-59,
5,-827,0.315,-0.01323 ,-2.176,-65.3,
6,-854,0.31525,-0.01366 ,-1.728,-59.9,
1,-880,0.3155,-0.01408 ,-1.664,-59,-1.685333333
2,-903,0.31575,-0.01445 ,-1.472,-55.8,
3,-929,0.316,-0.01486 ,-1.664,-59,
4,-960,0.31625,-0.01536 ,-1.984,-63.3,
5,-991,0.3165,-0.01586 ,-1.984,-63.3,
6,-1019,0.31675,-0.01630 ,-1.792,-60.8,
1,-1038,0.317,-0.01661 ,-1.216,-50.6,-1.621333333
2,-1051,0.31725,-0.01682 ,-0.832,-39.8,
3,-1071,0.3175,-0.01714 ,-1.28,-52,
4,-1099,0.31775,-0.01758 ,-1.792,-60.8,
5,-1128,0.318,-0.01805 ,-1.856,-61.7,
6,-1158,0.31825,-0.01853 ,-1.92,-62.5,
1,-1190,0.3185,-0.01904 ,-2.048,-64,-1.845333333
2,-1221,0.31875,-0.01954 ,-1.984,-63.3,
3,-1248,0.319,-0.01997 ,-1.728,-59.9,
4,-1270,0.31925,-0.02032 ,-1.408,-54.6,
5,-1297,0.3195,-0.02075 ,-1.728,-59.9,
6,-1328,0.31975,-0.02125 ,-1.984,-63.3,
1,-1363,0.32,-0.02181 ,-2.24,-65.9,-1.578666667
2,-1397,0.32025,-0.02235 ,-2.176,-65.3,
3,-1422,0.3205,-0.02275 ,-1.6,-58,
4,-1429,0.32075,-0.02286 ,-0.448,-24.1,
5,-1438,0.321,-0.02301 ,-0.576,-29.9,
6,-1468,0.32125,-0.02349 ,-1.92,-62.5,
1,-1511,0.3215,-0.02418 ,-2.752,-70,-1.568
2,-1556,0.32175,-0.02490 ,-2.88,-70.9,
3,-1593,0.322,-0.02549 ,-2.368,-67.1,
4,-1615,0.32225,-0.02584 ,-1.408,-54.6,
5,-1624,0.3225,-0.02598 ,-0.576,-29.9,
6,-1627,0.32275,-0.02603 ,-0.192,-10.9,
1,-1658,0.323,-0.02653 ,-1.984,-63.3,-1.984
2,-1699,0.32325,-0.02718 ,-2.624,-69.1,
3,-1732,0.3235,-0.02771 ,-2.112,-64.7,
4,-1760,0.32375,-0.02816 ,-1.792,-60.8,
5,-1785,0.324,-0.02856 ,-1.6,-58,
6,-1812,0.32425,-0.02899 ,-1.728,-59.9,
1,-1844,0.3245,-0.02950 ,-2.048,-64,-1.525333333
2,-1878,0.32475,-0.03005 ,-2.176,-65.3,
3,-1908,0.325,-0.03053 ,-1.92,-62.5,
4,-1922,0.32525,-0.03075 ,-0.896,-41.9,
5,-1925,0.3255,-0.03080 ,-0.192,-10.9,
6,-1948,0.32575,-0.03117 ,-1.472,-55.8,
1,-1987,0.326,-0.03179 ,-2.496,-68.2,-2.261333333
2,-2022,0.32625,-0.03235 ,-2.24,-65.9,
3,-2051,0.3265,-0.03282 ,-1.856,-61.7,
4,-2079,0.32675,-0.03326 ,-1.792,-60.8,
5,-2112,0.327,-0.03379 ,-2.112,-64.7,
6,-2153,0.32725,-0.03445 ,-2.624,-69.1,
1,-2199,0.3275,-0.03518 ,-2.944,-71.2,-1.888
2,-2245,0.32775,-0.03592 ,-2.944,-71.2,
3,-2286,0.328,-0.03658 ,-2.624,-69.1,
4,-2318,0.32825,-0.03709 ,-2.048,-64,
5,-2340,0.3285,-0.03744 ,-1.408,-54.6,
6,-2357,0.32875,-0.03771 ,-1.088,-47.4,
1,-2376,0.329,-0.03802 ,-1.216,-50.6,-1.301333333
2,-2405,0.32925,-0.03848 ,-1.856,-61.7,
3,-2435,0.3295,-0.03896 ,-1.92,-62.5,
4,-2461,0.32975,-0.03938 ,-1.664,-59,
5,-2483,0.33,-0.03973 ,-1.408,-54.6,
6,-2490,0.33025,-0.03984 ,-0.448,-24.1,
1,-2498,0.3305,-0.03997 ,-0.512,-27.1,-1.888
2,-2535,0.33075,-0.04056 ,-2.368,-67.1,
3,-2570,0.331,-0.04112 ,-2.24,-65.9,
4,-2594,0.33125,-0.04150 ,-1.536,-56.9,
5,-2608,0.3315,-0.04173 ,-0.896,-41.9,
6,-2635,0.33175,-0.04216 ,-1.728,-59.9,
1,-2675,0.332,-0.04280 ,-2.56,-68.7,-1.941333333
2,-2714,0.33225,-0.04342 ,-2.496,-68.2,
3,-2750,0.3325,-0.04400 ,-2.304,-66.5,
4,-2783,0.33275,-0.04453 ,-2.112,-64.7,
5,-2808,0.333,-0.04493 ,-1.6,-58,
6,-2830,0.33325,-0.04528 ,-1.408,-54.6,
1,-2857,0.3335,-0.04571 ,-1.728,-59.9,-1.888
2,-2895,0.33375,-0.04632 ,-2.432,-67.6,
3,-2935,0.334,-0.04696 ,-2.56,-68.7,
4,-2972,0.33425,-0.04755 ,-2.368,-67.1,
5,-3003,0.3345,-0.04805 ,-1.984,-63.3,
6,-3024,0.33475,-0.04838 ,-1.344,-53.3,
1,-3034,0.335,-0.04854 ,-0.64,-32.6,-1.493333333
2,-3038,0.33525,-0.04861 ,-0.256,-14.4,
3,-3053,0.3355,-0.04885 ,-0.96,-43.8,
4,-3085,0.33575,-0.04936 ,-2.048,-64,
5,-3124,0.336,-0.04998 ,-2.496,-68.2,
6,-3157,0.33625,-0.05051 ,-2.112,-64.7,
1,-3174,0.3365,-0.05078 ,-1.088,-47.4,-1.269333333
2,-3174,0.33675,-0.05078 ,0,0,
3,-3180,0.337,-0.05088 ,-0.384,-21,
4,-3218,0.33725,-0.05149 ,-2.432,-67.6,
5,-3245,0.3375,-0.05192 ,-1.728,-59.9,
6,-3260,0.33775,-0.05216 ,-0.96,-43.8,
1,-3293,0.338,-0.05269 ,-2.112,-64.7,-2.645333333
2,-3339,0.33825,-0.05342 ,-2.944,-71.2,
3,-3391,0.3385,-0.05426 ,-3.328,-73.3,
4,-3444,0.33875,-0.05510 ,-3.392,-73.6,
5,-3494,0.339,-0.05590 ,-3.2,-72.6,
6,-3530,0.33925,-0.05648 ,-2.304,-66.5,
1,-3541,0.3395,-0.05666 ,-0.704,-35.1,-1.632
2,-3541,0.33975,-0.05666 ,0,0,
3,-3555,0.34,-0.05688 ,-0.896,-41.9,
4,-3595,0.34025,-0.05752 ,-2.56,-68.7,
5,-3633,0.3405,-0.05813 ,-2.432,-67.6,
6,-3668,0.34075,-0.05869 ,-2.24,-65.9,
1,-3694,0.341,-0.05910 ,-1.664,-59,-1.44
2,-3706,0.34125,-0.05930 ,-0.768,-37.5,
3,-3710,0.3415,-0.05936 ,-0.256,-14.4,
4,-3723,0.34175,-0.05957 ,-0.832,-39.8,
5,-3755,0.342,-0.06008 ,-2.048,-64,
6,-3794,0.34225,-0.06070 ,-2.496,-68.2,
1,-3829,0.3425,-0.06126 ,-2.24,-65.9,-1.610666667
2,-3857,0.34275,-0.06171 ,-1.792,-60.8,
3,-3878,0.343,-0.06205 ,-1.344,-53.3,
4,-3898,0.34325,-0.06237 ,-1.28,-52,
5,-3918,0.3435,-0.06269 ,-1.28,-52,
6,-3945,0.34375,-0.06312 ,-1.728,-59.9,
1,-3980,0.344,-0.06368 ,-2.24,-65.9,-2.058666667
2,-4021,0.34425,-0.06434 ,-2.624,-69.1,
3,-4064,0.3445,-0.06502 ,-2.752,-70,
4,-4102,0.34475,-0.06563 ,-2.432,-67.6,
5,-4128,0.345,-0.06605 ,-1.664,-59,
6,-4150,0.34525,-0.06640 ,-1.408,-54.6,
1,-4173,0.3455,-0.06677 ,-1.472,-55.8,-1.248
2,-4198,0.34575,-0.06717 ,-1.6,-58,
3,-4223,0.346,-0.06757 ,-1.6,-58,
4,-4245,0.34625,-0.06792 ,-1.408,-54.6,
5,-4263,0.3465,-0.06821 ,-1.152,-49,
6,-4274,0.34675,-0.06838 ,-0.704,-35.1,
1,-4290,0.347,-0.06864 ,-1.024,-45.7,-1.717333333
2,-4325,0.34725,-0.06920 ,-2.24,-65.9,
3,-4361,0.3475,-0.06978 ,-2.304,-66.5,
4,-4392,0.34775,-0.07027 ,-1.984,-63.3,
5,-4410,0.348,-0.07056 ,-1.152,-49,
6,-4423,0.34825,-0.07077 ,-0.832,-39.8,
1,-4451,0.3485,-0.07122 ,-1.792,-60.8,-2.250666667
2,-4493,0.34875,-0.07189 ,-2.688,-69.6,
3,-4535,0.349,-0.07256 ,-2.688,-69.6,
4,-4573,0.34925,-0.07317 ,-2.432,-67.6,
5,-4607,0.3495,-0.07371 ,-2.176,-65.3,
6,-4636,0.34975,-0.07418 ,-1.856,-61.7,
1,-4662,0.35,-0.07459 ,-1.664,-59,-2.197333333
2,-4694,0.35025,-0.07510 ,-2.048,-64,
3,-4729,0.3505,-0.07566 ,-2.24,-65.9,
4,-4764,0.35075,-0.07622 ,-2.24,-65.9,
5,-4799,0.351,-0.07678 ,-2.24,-65.9,
6,-4835,0.35125,-0.07736 ,-2.304,-66.5,
1,-4868,0.3515,-0.07789 ,-2.112,-64.7,-1.429333333
2,-4897,0.35175,-0.07835 ,-1.856,-61.7,
3,-4919,0.352,-0.07870 ,-1.408,-54.6,
4,-4932,0.35225,-0.07891 ,-0.832,-39.8,
5,-4943,0.3525,-0.07909 ,-0.704,-35.1,
6,-4967,0.35275,-0.07947 ,-1.536,-56.9,
1,-5002,0.353,-0.08003 ,-2.24,-65.9,-1.44
2,-5042,0.35325,-0.08067 ,-2.56,-68.7,
3,-5081,0.3535,-0.08130 ,-2.496,-68.2,
4,-5113,0.35375,-0.08181 ,-2.048,-64,
5,-5134,0.354,-0.08214 ,-1.344,-53.3,
6,-5138,0.35425,-0.08221 ,-0.256,-14.4,
1,-5137,0.3545,-0.08219 ,0.064,3.7,-2.037333333
2,-5178,0.35475,-0.08285 ,-2.624,-69.1,
3,-5213,0.355,-0.08341 ,-2.24,-65.9,
4,-5230,0.35525,-0.08368 ,-1.088,-47.4,
5,-5250,0.3555,-0.08400 ,-1.28,-52,
6,-5284,0.35575,-0.08454 ,-2.176,-65.3,
1,-5328,0.356,-0.08525 ,-2.816,-70.4,-1.802666667
2,-5374,0.35625,-0.08598 ,-2.944,-71.2,
3,-5413,0.3565,-0.08661 ,-2.496,-68.2,
4,-5445,0.35675,-0.08712 ,-2.048,-64,
5,-5469,0.357,-0.08750 ,-1.536,-56.9,
6,-5486,0.35725,-0.08778 ,-1.088,-47.4,
1,-5497,0.3575,-0.08795 ,-0.704,-35.1,-2.197333333
2,-5514,0.35775,-0.08822 ,-1.088,-47.4,
3,-5546,0.358,-0.08874 ,-2.048,-64,
4,-5585,0.35825,-0.08936 ,-2.496,-68.2,
5,-5628,0.3585,-0.09005 ,-2.752,-70,
6,-5669,0.35875,-0.09070 ,-2.624,-69.1,
1,-5703,0.359,-0.09125 ,-2.176,-65.3,-1.792
2,-5724,0.35925,-0.09158 ,-1.344,-53.3,
3,-5727,0.3595,-0.09163 ,-0.192,-10.9,
4,-5731,0.35975,-0.09170 ,-0.256,-14.4,
5,-5761,0.36,-0.09218 ,-1.92,-62.5,
6,-5813,0.36025,-0.09301 ,-3.328,-73.3,
1,-5871,0.3605,-0.09394 ,-3.712,-74.9,-1.408
2,-5921,0.36075,-0.09474 ,-3.2,-72.6,
3,-5962,0.361,-0.09539 ,-2.624,-69.1,
4,-5991,0.36125,-0.09586 ,-1.856,-61.7,
5,-6009,0.3615,-0.09614 ,-1.152,-49,
6,-6011,0.36175,-0.09618 ,-0.128,-7.3,
1,-6003,0.362,-0.09605 ,0.512,27.1,-1.76
2,-6017,0.36225,-0.09627 ,-0.896,-41.9,
3,-6063,0.3625,-0.09701 ,-2.944,-71.2,
4,-6094,0.36275,-0.09750 ,-1.984,-63.3,
5,-6111,0.363,-0.09778 ,-1.088,-47.4,
6,-6136,0.36325,-0.09818 ,-1.6,-58,
1,-6168,0.3635,-0.09869 ,-2.048,-64,-1.76
2,-6205,0.36375,-0.09928 ,-2.368,-67.1,
3,-6246,0.364,-0.09994 ,-2.624,-69.1,
4,-6284,0.36425,-0.10054 ,-2.432,-67.6,
5,-6313,0.3645,-0.10101 ,-1.856,-61.7,
6,-6325,0.36475,-0.10120 ,-0.768,-37.5,
1,-6333,0.365,-0.10133 ,-0.512,-27.1,-2.432
2,-6368,0.36525,-0.10189 ,-2.24,-65.9,
3,-6418,0.3655,-0.10269 ,-3.2,-72.6,
4,-6468,0.36575,-0.10349 ,-3.2,-72.6,
5,-6510,0.366,-0.10416 ,-2.688,-69.6,
6,-6540,0.36625,-0.10464 ,-1.92,-62.5,
1,-6561,0.3665,-0.10498 ,-1.344,-53.3,-1.76
2,-6577,0.36675,-0.10523 ,-1.024,-45.7,
3,-6594,0.367,-0.10550 ,-1.088,-47.4,
4,-6615,0.36725,-0.10584 ,-1.344,-53.3,
5,-6645,0.3675,-0.10632 ,-1.92,-62.5,
6,-6686,0.36775,-0.10698 ,-2.624,-69.1,
1,-6726,0.368,-0.10762 ,-2.56,-68.7,-1.44
2,-6750,0.36825,-0.10800 ,-1.536,-56.9,
3,-6760,0.3685,-0.10816 ,-0.64,-32.6,
4,-6766,0.36875,-0.10826 ,-0.384,-21,
5,-6785,0.369,-0.10856 ,-1.216,-50.6,
6,-6822,0.36925,-0.10915 ,-2.368,-67.1,
1,-6861,0.3695,-0.10978 ,-2.496,-68.2,-1.696
2,-6898,0.36975,-0.11037 ,-2.368,-67.1,
3,-6935,0.37,-0.11096 ,-2.368,-67.1,
4,-6958,0.37025,-0.11133 ,-1.472,-55.8,
5,-6963,0.3705,-0.11141 ,-0.32,-17.7,
6,-6982,0.37075,-0.11171 ,-1.216,-50.6,
1,-7020,0.371,-0.11232 ,-2.432,-67.6,-1.909333333
2,-7066,0.37125,-0.11306 ,-2.944,-71.2,
3,-7112,0.3715,-0.11379 ,-2.944,-71.2,
4,-7153,0.37175,-0.11445 ,-2.624,-69.1,
5,-7182,0.372,-0.11491 ,-1.856,-61.7,
6,-7191,0.37225,-0.11506 ,-0.576,-29.9,
1,-7199,0.3725,-0.11518 ,-0.512,-27.1,-2.058666667
2,-7229,0.37275,-0.11566 ,-1.92,-62.5,
3,-7274,0.373,-0.11638 ,-2.88,-70.9,
4,-7310,0.37325,-0.11696 ,-2.304,-66.5,
5,-7337,0.3735,-0.11739 ,-1.728,-59.9,
6,-7363,0.37375,-0.11781 ,-1.664,-59,
1,-7392,0.374,-0.11827 ,-1.856,-61.7,-1.504
2,-7423,0.37425,-0.11877 ,-1.984,-63.3,
3,-7451,0.3745,-0.11922 ,-1.792,-60.8,
4,-7471,0.37475,-0.11954 ,-1.28,-52,
5,-7483,0.375,-0.11973 ,-0.768,-37.5,
6,-7500,0.37525,-0.12000 ,-1.088,-47.4,
1,-7533,0.3755,-0.12053 ,-2.112,-64.7,-2.090666667
2,-7572,0.37575,-0.12115 ,-2.496,-68.2,
3,-7611,0.376,-0.12178 ,-2.496,-68.2,
4,-7649,0.37625,-0.12238 ,-2.432,-67.6,
5,-7682,0.3765,-0.12291 ,-2.112,-64.7,
6,-7709,0.37675,-0.12334 ,-1.728,-59.9,
1,-7729,0.377,-0.12366 ,-1.28,-52,-1.706666667
2,-7740,0.37725,-0.12384 ,-0.704,-35.1,
3,-7759,0.3775,-0.12414 ,-1.216,-50.6,
4,-7794,0.37775,-0.12470 ,-2.24,-65.9,
5,-7832,0.378,-0.12531 ,-2.432,-67.6,
6,-7864,0.37825,-0.12582 ,-2.048,-64,
1,-7889,0.3785,-0.12622 ,-1.6,-58,-2.314666667
2,-7915,0.37875,-0.12664 ,-1.664,-59,
3,-7953,0.379,-0.12725 ,-2.432,-67.6,
4,-7995,0.37925,-0.12792 ,-2.688,-69.6,
5,-8035,0.3795,-0.12856 ,-2.56,-68.7,
6,-8073,0.37975,-0.12917 ,-2.432,-67.6,
1,-8106,0.38,-0.12970 ,-2.112,-64.7,-1.408
2,-8133,0.38025,-0.13013 ,-1.728,-59.9,
3,-8155,0.3805,-0.13048 ,-1.408,-54.6,
4,-8174,0.38075,-0.13078 ,-1.216,-50.6,
5,-8192,0.381,-0.13107 ,-1.152,-49,
6,-8213,0.38125,-0.13141 ,-1.344,-53.3,
1,-8238,0.3815,-0.13181 ,-1.6,-58,-1.706666667
2,-8264,0.38175,-0.13222 ,-1.664,-59,
3,-8287,0.382,-0.13259 ,-1.472,-55.8,
4,-8312,0.38225,-0.13299 ,-1.6,-58,
5,-8341,0.3825,-0.13346 ,-1.856,-61.7,
6,-8370,0.38275,-0.13392 ,-1.856,-61.7,
1,-8398,0.383,-0.13437 ,-1.792,-60.8,-1.685333333
2,-8424,0.38325,-0.13478 ,-1.664,-59,
3,-8443,0.3835,-0.13509 ,-1.216,-50.6,
4,-8455,0.38375,-0.13528 ,-0.768,-37.5,
5,-8485,0.384,-0.13576 ,-1.92,-62.5,
6,-8522,0.38425,-0.13635 ,-2.368,-67.1,
1,-8556,0.3845,-0.13690 ,-2.176,-65.3,-1.898666667
2,-8584,0.38475,-0.13734 ,-1.792,-60.8,
3,-8612,0.385,-0.13779 ,-1.792,-60.8,
4,-8644,0.38525,-0.13830 ,-2.048,-64,
5,-8679,0.3855,-0.13886 ,-2.24,-65.9,
6,-8711,0.38575,-0.13938 ,-2.048,-64,
1,-8734,0.386,-0.13974 ,-1.472,-55.8,-1.514666667
2,-8745,0.38625,-0.13992 ,-0.704,-35.1,
3,-8747,0.3865,-0.13995 ,-0.128,-7.3,
4,-8758,0.38675,-0.14013 ,-0.704,-35.1,
5,-8793,0.387,-0.14069 ,-2.24,-65.9,
6,-8838,0.38725,-0.14141 ,-2.88,-70.9,
1,-8876,0.3875,-0.14202 ,-2.432,-67.6,-1.397333333
2,-8900,0.38775,-0.14240 ,-1.536,-56.9,
3,-8909,0.388,-0.14254 ,-0.576,-29.9,
4,-8916,0.38825,-0.14266 ,-0.448,-24.1,
5,-8943,0.3885,-0.14309 ,-1.728,-59.9,
6,-8980,0.38875,-0.14368 ,-2.368,-67.1,
1,-9007,0.389,-0.14411 ,-1.728,-59.9,-0.938666667
2,-9019,0.38925,-0.14430 ,-0.768,-37.5,
3,-9030,0.3895,-0.14448 ,-0.704,-35.1,
4,-9050,0.38975,-0.14480 ,-1.28,-52,
5,-9071,0.39,-0.14514 ,-1.344,-53.3,
6,-9087,0.39025,-0.14539 ,-1.024,-45.7,
1,-9095,0.3905,-0.14552 ,-0.512,-27.1,-1.152
2,-9121,0.39075,-0.14594 ,-1.664,-59,
3,-9157,0.391,-0.14651 ,-2.304,-66.5,
4,-9181,0.39125,-0.14690 ,-1.536,-56.9,
5,-9194,0.3915,-0.14710 ,-0.832,-39.8,
6,-9200,0.39175,-0.14720 ,-0.384,-21,
1,-9203,0.392,-0.14725 ,-0.192,-10.9,-0.565333333
2,-9208,0.39225,-0.14733 ,-0.32,-17.7,
3,-9220,0.3925,-0.14752 ,-0.768,-37.5,
4,-9242,0.39275,-0.14787 ,-1.408,-54.6,
5,-9265,0.393,-0.14824 ,-1.472,-55.8,
6,-9267,0.39325,-0.14827 ,-0.128,-7.3,
1,-9256,0.3935,-0.14810 ,0.704,35.1,-1.002666667
2,-9288,0.39375,-0.14861 ,-2.048,-64,
3,-9319,0.394,-0.14910 ,-1.984,-63.3,
4,-9327,0.39425,-0.14923 ,-0.512,-27.1,
5,-9316,0.3945,-0.14906 ,0.704,35.1,
6,-9315,0.39475,-0.14904 ,0.064,3.7,
1,-9350,0.395,-0.14960 ,-2.24,-65.9,-0.533333333
2,-9351,0.39525,-0.14962 ,-0.064,-3.7,
3,-9353,0.3955,-0.14965 ,-0.128,-7.3,
4,-9368,0.39575,-0.14989 ,-0.96,-43.8,
5,-9383,0.396,-0.15013 ,-0.96,-43.8,
6,-9394,0.39625,-0.15030 ,-0.704,-35.1,
1,-9400,0.3965,-0.15040 ,-0.384,-21,-0.138666667
2,-9402,0.39675,-0.15043 ,-0.128,-7.3,
3,-9402,0.397,-0.15043 ,0,0,
4,-9402,0.39725,-0.15043 ,0,0,
5,-9407,0.3975,-0.15051 ,-0.32,-17.7,
6,-9413,0.39775,-0.15061 ,-0.384,-21,
1,-9413,0.398,-0.15061 ,0,0,-0.053333333
2,-9409,0.39825,-0.15054 ,0.256,14.4,
3,-9413,0.3985,-0.15061 ,-0.256,-14.4,
4,-9416,0.39875,-0.15066 ,-0.192,-10.9,
5,-9413,0.399,-0.15061 ,0.192,10.9,
6,-9415,0.39925,-0.15064 ,-0.128,-7.3,
1,-9418,0.3995,-0.15069 ,-0.192,-10.9,0.224
2,-9418,0.39975,-0.15069 ,0,0,
3,-9413,0.4,-0.15061 ,0.32,17.7,
4,-9409,0.40025,-0.15054 ,0.256,14.4,
5,-9408,0.4005,-0.15053 ,0.064,3.7,
6,-9404,0.40075,-0.15046 ,0.256,14.4,
1,-9397,0.401,-0.15035 ,0.448,24.1,0.149333333
2,-9396,0.40125,-0.15034 ,0.064,3.7,
3,-9396,0.4015,-0.15034 ,0,0,
4,-9395,0.40175,-0.15032 ,0.064,3.7,
5,-9392,0.402,-0.15027 ,0.192,10.9,
6,-9388,0.40225,-0.15021 ,0.256,14.4,
1,-9383,0.4025,-0.15013 ,0.32,17.7,0.181333333
2,-9383,0.40275,-0.15013 ,0,0,
3,-9381,0.403,-0.15010 ,0.128,7.3,
4,-9378,0.40325,-0.15005 ,0.192,10.9,
5,-9376,0.4035,-0.15002 ,0.128,7.3,
6,-9373,0.40375,-0.14997 ,0.192,10.9,
1,-9366,0.404,-0.14986 ,0.448,24.1,0.842666667
2,-9354,0.40425,-0.14966 ,0.768,37.5,
3,-9337,0.4045,-0.14939 ,1.088,47.4,
4,-9330,0.40475,-0.14928 ,0.448,24.1,
5,-9326,0.405,-0.14922 ,0.256,14.4,
6,-9310,0.40525,-0.14896 ,1.024,45.7,
1,-9287,0.4055,-0.14859 ,1.472,55.8,0.906666667
2,-9269,0.40575,-0.14830 ,1.152,49,
3,-9256,0.406,-0.14810 ,0.832,39.8,
4,-9245,0.40625,-0.14792 ,0.704,35.1,
5,-9227,0.4065,-0.14763 ,1.152,49,
6,-9213,0.40675,-0.14741 ,0.896,41.9,
1,-9202,0.407,-0.14723 ,0.704,35.1,1.152
2,-9188,0.40725,-0.14701 ,0.896,41.9,
3,-9165,0.4075,-0.14664 ,1.472,55.8,
4,-9142,0.40775,-0.14627 ,1.472,55.8,
5,-9128,0.408,-0.14605 ,0.896,41.9,
6,-9109,0.40825,-0.14574 ,1.216,50.6,
1,-9094,0.4085,-0.14550 ,0.96,43.8,1.344
2,-9073,0.40875,-0.14517 ,1.344,53.3,
3,-9042,0.409,-0.14467 ,1.984,63.3,
4,-9021,0.40925,-0.14434 ,1.344,53.3,
5,-9007,0.4095,-0.14411 ,0.896,41.9,
6,-8991,0.40975,-0.14386 ,1.024,45.7,
1,-8968,0.41,-0.14349 ,1.472,55.8,1.28
2,-8949,0.41025,-0.14318 ,1.216,50.6,
3,-8940,0.4105,-0.14304 ,0.576,29.9,
4,-8926,0.41075,-0.14282 ,0.896,41.9,
5,-8904,0.411,-0.14246 ,1.408,54.6,
6,-8883,0.41125,-0.14213 ,1.344,53.3,
1,-8848,0.4115,-0.14157 ,2.24,65.9,1.472
2,-8826,0.41175,-0.14122 ,1.408,54.6,
3,-8803,0.412,-0.14085 ,1.472,55.8,
4,-8783,0.41225,-0.14053 ,1.28,52,
5,-8761,0.4125,-0.14018 ,1.408,54.6,
6,-8736,0.41275,-0.13978 ,1.6,58,
1,-8710,0.413,-0.13936 ,1.664,59,1.781333333
2,-8676,0.41325,-0.13882 ,2.176,65.3,
3,-8643,0.4135,-0.13829 ,2.112,64.7,
4,-8623,0.41375,-0.13797 ,1.28,52,
5,-8599,0.414,-0.13758 ,1.536,56.9,
6,-8568,0.41425,-0.13709 ,1.984,63.3,
1,-8543,0.4145,-0.13669 ,1.6,58,2.272
2,-8512,0.41475,-0.13619 ,1.984,63.3,
3,-8493,0.415,-0.13589 ,1.216,50.6,
4,-8464,0.41525,-0.13542 ,1.856,61.7,
5,-8416,0.4155,-0.13466 ,3.072,72,
6,-8378,0.41575,-0.13405 ,2.432,67.6,
1,-8330,0.416,-0.13328 ,3.072,72,1.578666667
2,-8310,0.41625,-0.13296 ,1.28,52,
3,-8297,0.4165,-0.13275 ,0.832,39.8,
4,-8284,0.41675,-0.13254 ,0.832,39.8,
5,-8253,0.417,-0.13205 ,1.984,63.3,
6,-8207,0.41725,-0.13131 ,2.944,71.2,
1,-8182,0.4175,-0.13091 ,1.6,58,2.325333333
2,-8143,0.41775,-0.13029 ,2.496,68.2,
3,-8105,0.418,-0.12968 ,2.432,67.6,
4,-8076,0.41825,-0.12922 ,1.856,61.7,
5,-8023,0.4185,-0.12837 ,3.392,73.6,
6,-7980,0.41875,-0.12768 ,2.752,70,
1,-7964,0.419,-0.12742 ,1.024,45.7,1.557333333
2,-7942,0.41925,-0.12707 ,1.408,54.6,
3,-7903,0.4195,-0.12645 ,2.496,68.2,
4,-7897,0.41975,-0.12635 ,0.384,21,
5,-7877,0.42,-0.12603 ,1.28,52,
6,-7837,0.42025,-0.12539 ,2.56,68.7,
1,-7818,0.4205,-0.12509 ,1.216,50.6,1.589333333
2,-7787,0.42075,-0.12459 ,1.984,63.3,
3,-7756,0.421,-0.12410 ,1.984,63.3,
4,-7732,0.42125,-0.12371 ,1.536,56.9,
5,-7708,0.4215,-0.12333 ,1.536,56.9,
6,-7682,0.42175,-0.12291 ,1.664,59,
1,-7669,0.422,-0.12270 ,0.832,39.8,1.642666667
2,-7651,0.42225,-0.12242 ,1.152,49,
3,-7628,0.4225,-0.12205 ,1.472,55.8,
4,-7606,0.42275,-0.12170 ,1.408,54.6,
5,-7585,0.423,-0.12136 ,1.344,53.3,
6,-7557,0.42325,-0.12091 ,1.792,60.8,
1,-7515,0.4235,-0.12024 ,2.688,69.6,2.154666667
2,-7478,0.42375,-0.11965 ,2.368,67.1,
3,-7437,0.424,-0.11899 ,2.624,69.1,
4,-7399,0.42425,-0.11838 ,2.432,67.6,
5,-7364,0.4245,-0.11782 ,2.24,65.9,
6,-7344,0.42475,-0.11750 ,1.28,52,
1,-7313,0.425,-0.11701 ,1.984,63.3,2.165333333
2,-7265,0.42525,-0.11624 ,3.072,72,
3,-7236,0.4255,-0.11578 ,1.856,61.7,
4,-7208,0.42575,-0.11533 ,1.792,60.8,
5,-7180,0.426,-0.11488 ,1.792,60.8,
6,-7152,0.42625,-0.11443 ,1.792,60.8,
1,-7110,0.4265,-0.11376 ,2.688,69.6,1.632
2,-7088,0.42675,-0.11341 ,1.408,54.6,
3,-7059,0.427,-0.11294 ,1.856,61.7,
4,-7032,0.42725,-0.11251 ,1.728,59.9,
5,-7001,0.4275,-0.11202 ,1.984,63.3,
6,-6980,0.42775,-0.11168 ,1.344,53.3,
1,-6957,0.428,-0.11131 ,1.472,55.8,0.970666667
2,-6946,0.42825,-0.11114 ,0.704,35.1,
3,-6932,0.4285,-0.11091 ,0.896,41.9,
4,-6919,0.42875,-0.11070 ,0.832,39.8,
5,-6904,0.429,-0.11046 ,0.96,43.8,
6,-6884,0.42925,-0.11014 ,1.28,52,
1,-6866,0.4295,-0.10986 ,1.152,49,1.525333333
2,-6848,0.42975,-0.10957 ,1.152,49,
3,-6828,0.43,-0.10925 ,1.28,52,
4,-6802,0.43025,-0.10883 ,1.664,59,
5,-6769,0.4305,-0.10830 ,2.112,64.7,
6,-6751,0.43075,-0.10802 ,1.152,49,
1,-6723,0.431,-0.10757 ,1.792,60.8,2.048
